226:7,5,7,1,6,1,1,4,9,8,9,4,5,2,2,9,8,3,5,3,1,9,1,9,3,2,8,3,7,5
227:9,3,3,6,2,7,2,7,2,5,2,7,7,9,4,4,3,6,3,2,5,2,4,3,2,2,6,9,6,7
228:5,3,4,2,1,3,3,1,2,6,8,1,5,2,9,3,5,2,1,4,2,5,9,5,3,7,4,6,3,4
229:3,2,5,4,3,8,8,3,2,4,6,8,2,4,3,8,7,6,7,4,6,5,5,5,8,7,1,8,7,9
230:7,2,5,3,7,1,4,5,1,3,4,3,1,3,4,7,5,5,6,7,1,7,8,5,3,8,8,3,5,2
231:1,5,6,1,1,3,1,9,7,9,1,7,5,2,2,3,1,9,2,5,9,7,1,3,9,9,7,1,7,9
232:7,3,7,2,3,4,1,7,5,2,9,2,1,4,8,1,4,4,1,8,7,1,6,5,9,6,6,8,8,6
233:9,9,3,8,9,1,9,9,4,5,9,5,6,9,7,3,8,6,9,3,5,1,4,2,1,6,5,8,6,5
234:1,8,5,3,3,7,2,3,6,4,3,9,5,7,1,4,2,5,1,2,3,9,1,8,5,8,5,1,3,7
235:9,3,3,6,2,7,2,7,2,5,2,7,7,9,4,4,3,6,3,2,5,2,4,3,2,2,6,9,6,1
236:2,2,8,8,5,1,7,6,9,6,4,4,9,1,7,7,2,4,8,3,2,6,1,4,4,8,7,4,3,5
237:7,1,1,3,3,9,1,6,4,7,5,3,1,5,3,3,1,5,7,9,5,9,7,8,7,9,7,7,3,2
238:8,2,4,8,2,6,2,4,3,5,6,8,4,5,6,5,5,8,3,1,8,6,7,8,3,8,8,3,2,2
239:9,5,5,2,5,1,8,7,8,2,6,7,9,1,9,2,2,4,3,6,7,2,9,5,6,2,4,4,4,6
240:6,6,6,8,5,2,6,3,2,4,1,1,3,9,7,8,2,5,8,3,1,5,4,3,7,7,6,2,2,8
241:1,6,8,9,3,7,2,7,8,1,8,3,9,7,1,2,1,7,7,4,3,8,2,8,2,8,8,1,5,3
242:5,5,4,9,5,6,7,2,8,2,3,5,1,7,8,2,5,5,4,3,2,2,5,3,8,3,6,7,6,3
243:3,1,6,5,1,9,5,4,5,4,8,1,4,3,4,7,3,7,9,5,4,8,9,3,7,5,9,2,1,5
244:2,7,3,8,6,2,7,2,8,3,4,3,2,9,9,1,3,6,3,9,4,9,6,1,1,9,9,3,2,9
245:2,6,1,6,6,9,3,5,9,1,4,7,4,4,7,4,4,7,8,8,8,3,2,3,6,3,2,8,5,8
246:5,4,7,4,6,9,8,3,2,8,7,8,3,8,4,5,7,4,6,4,6,7,5,5,3,4,3,7,1,6
247:5,4,5,6,8,1,2,5,8,8,1,3,5,4,6,6,1,3,5,3,8,7,4,2,6,2,9,6,1,9
248:3,4,9,8,9,1,7,7,5,9,8,2,3,2,7,4,8,2,5,8,5,5,9,6,6,8,7,1,5,1
249:8,2,1,7,1,5,1,7,9,9,2,8,9,6,9,5,8,1,4,4,7,9,9,9,8,1,5,6,5,1
250:2,2,7,5,7,7,1,6,3,4,8,2,1,9,7,7,4,1,4,3,9,2,7,5,7,2,8,7,5,7
251:2,6,5,7,4,6,8,2,2,3,7,3,8,3,9,8,8,2,4,8,7,3,9,9,2,2,7,4,2,4
252:8,2,4,8,2,6,2,4,3,5,6,8,4,5,6,5,5,8,3,1,8,6,7,8,3,8,8,3,2,3
253:8,3,3,5,2,2,2,8,9,7,7,2,5,3,1,9,2,5,3,6,1,4,5,4,7,5,6,4,7,4
254:7,8,8,6,6,6,1,1,4,7,8,4,7,1,7,9,1,3,4,5,2,3,9,1,2,4,7,2,8,4
255:5,1,5,2,2,6,5,5,5,4,9,6,7,6,3,4,4,5,7,4,5,2,7,2,2,2,4,8,5,2
256:9,9,3,8,9,4,9,9,4,5,9,5,6,9,7,3,8,6,9,3,5,1,4,2,1,6,5,8,6,2
257:8,9,7,5,9,9,5,2,3,8,3,7,5,4,8,6,2,2,3,4,5,2,5,8,7,7,9,2,2,3
258:6,9,7,7,5,6,9,3,9,5,7,8,3,8,8,5,7,3,6,2,6,7,5,7,1,7,1,8,9,2
259:7,1,1,3,3,9,1,6,4,7,5,3,1,5,3,3,1,5,7,9,5,9,7,8,7,9,7,7,3,9
260:7,8,2,6,9,3,7,9,7,4,3,9,4,7,6,6,7,8,2,9,6,4,4,4,8,1,2,5,7,3
261:1,9,4,6,5,3,3,6,8,1,3,6,3,6,2,9,3,2,8,4,5,1,6,2,6,4,6,2,3,4
262:1,5,6,6,1,1,3,6,1,3,2,7,6,9,6,6,6,9,7,7,9,1,4,2,3,4,8,6,4,9
263:3,4,1,6,1,9,9,4,9,3,8,9,5,4,9,1,7,3,5,4,6,7,6,6,8,3,3,5,7,8
264:2,5,1,2,6,6,4,4,1,6,6,2,2,5,1,4,4,2,5,7,3,3,4,4,8,8,3,9,1,8
265:9,7,3,8,1,4,9,9,7,3,7,2,2,5,4,1,3,3,9,4,9,3,6,9,8,6,4,8,4,7
266:2,4,9,9,5,3,6,5,2,9,8,4,9,2,7,6,1,8,4,2,4,2,6,8,3,7,2,6,2,1
267:3,1,9,3,8,6,4,3,8,2,7,6,3,3,9,6,4,4,6,3,3,4,2,3,5,8,7,5,7,6
268:1,7,5,9,1,1,3,9,8,6,7,7,1,5,9,6,6,1,9,4,6,6,8,6,3,3,9,9,8,5
269:5,2,7,1,9,5,6,7,8,3,3,7,6,7,5,8,6,9,5,2,6,4,2,5,1,1,9,8,5,5
270:1,5,6,8,6,2,3,3,4,6,6,7,8,8,1,7,6,2,4,3,6,6,6,6,6,8,4,6,1,2
271:9,1,1,9,7,2,4,1,5,9,4,4,7,5,2,5,6,4,2,1,1,6,6,2,1,6,6,8,3,9
272:4,8,2,2,1,1,8,4,3,6,9,4,8,6,5,4,6,3,7,6,9,6,9,9,9,6,7,8,8,6
273:9,1,6,4,1,5,6,8,9,6,1,4,2,4,5,4,2,5,6,4,5,7,5,8,3,6,4,8,8,4
274:1,4,7,3,3,3,7,1,5,1,5,9,6,8,2,5,6,1,9,5,5,8,4,4,2,6,5,2,4,3
275:2,5,2,3,5,9,4,9,1,6,3,5,3,3,4,3,1,7,6,4,3,7,7,4,4,5,6,7,4,2
276:9,1,1,9,7,2,4,1,5,9,4,4,7,5,2,5,6,4,2,1,1,6,6,2,1,6,6,5,3,9
277:9,3,2,5,6,7,6,8,7,2,2,1,6,5,4,1,9,2,6,9,5,7,2,1,2,4,6,1,8,7
278:8,2,4,9,1,5,3,6,8,5,1,5,6,4,8,1,8,5,9,5,7,2,2,2,4,1,2,3,4,4
279:2,4,3,1,6,9,8,4,9,3,3,7,8,9,6,3,5,7,9,1,1,3,1,9,1,7,2,9,7,1
280:5,8,7,7,8,1,2,1,9,8,8,4,5,3,4,4,7,8,6,6,3,3,9,3,2,2,6,9,7,6
281:4,6,6,3,8,6,4,5,6,3,5,5,9,6,8,1,3,1,8,1,3,8,9,1,2,9,5,7,2,2
282:3,4,1,6,1,9,9,4,9,3,8,9,5,4,9,1,7,2,5,4,6,7,6,6,8,3,3,5,7,8
283:8,2,4,9,1,5,3,6,8,5,1,5,6,4,8,1,8,5,9,5,7,2,2,2,4,1,2,3,4,4
284:7,6,5,5,8,1,8,6,9,9,9,8,1,6,1,5,8,2,1,2,8,8,9,3,9,9,6,9,5,4
285:7,4,8,5,7,9,1,5,7,9,4,7,4,3,8,7,1,2,4,6,3,8,6,4,7,4,1,1,9,2
286:9,1,4,2,9,4,8,5,5,9,1,4,8,5,1,1,5,7,5,1,5,8,3,5,8,1,3,6,5,8
287:6,3,7,5,4,5,2,7,1,6,8,4,1,3,7,7,7,4,8,1,7,8,6,3,2,2,3,4,8,9
288:9,6,3,8,7,7,9,9,1,6,6,8,3,2,9,3,4,2,9,3,3,2,5,1,2,2,7,3,1,6
289:4,8,1,6,2,3,4,7,8,7,7,4,5,8,6,2,4,8,4,6,5,9,1,6,1,6,2,2,6,6
290:7,5,4,6,1,4,6,3,2,6,9,1,5,6,1,2,8,3,4,8,3,9,7,5,2,8,4,3,3,8
291:4,2,8,7,1,6,5,1,1,9,3,7,8,9,7,1,8,7,7,8,1,9,9,3,3,9,2,4,3,1
292:4,7,6,2,3,2,4,6,2,8,5,9,8,3,7,9,8,7,7,7,4,7,9,2,9,2,7,6,5,3
293:7,2,6,8,3,2,2,3,6,8,3,7,3,9,8,1,5,3,8,5,8,2,1,4,5,4,7,8,3,2
294:6,9,5,4,2,5,3,7,4,6,2,5,7,3,9,6,8,2,4,9,6,2,4,5,7,3,5,4,2,9
295:7,3,2,1,6,4,8,1,3,2,5,9,1,8,3,7,9,3,4,1,7,8,9,2,7,6,8,7,3,8
296:6,9,3,2,5,8,4,3,7,1,7,6,1,5,6,2,3,9,2,5,7,9,9,3,9,3,7,7,8,6
297:9,1,1,4,9,2,6,3,9,3,4,6,5,7,3,2,6,7,5,5,5,3,5,4,9,6,6,2,7,6
298:2,9,5,7,3,4,7,8,4,7,8,3,7,9,5,7,5,7,9,2,4,4,5,4,4,5,4,6,9,8
299:8,9,1,5,9,4,9,6,9,5,9,1,3,5,1,9,3,1,3,4,8,2,2,9,1,6,8,9,8,3
300:5,7,8,5,4,4,8,3,1,4,2,9,8,8,2,2,9,7,5,7,9,4,9,6,5,8,1,6,9,2
301:4,7,3,2,1,3,9,2,8,1,9,8,1,9,6,4,6,2,5,1,9,6,2,7,1,5,5,6,8,4
302:4,3,1,9,3,9,7,2,5,3,8,5,7,8,1,9,6,6,1,1,1,8,5,9,9,1,7,5,5,3
303:4,2,1,6,9,1,2,4,7,2,4,7,7,5,2,2,8,6,8,6,3,3,5,4,2,6,5,7,7,1
304:8,2,2,3,1,9,3,9,5,9,6,6,2,5,2,3,2,7,1,1,6,1,1,6,7,9,1,8,2,3
305:9,3,2,5,6,7,6,8,7,2,2,1,6,5,4,1,9,2,6,9,5,7,2,1,2,4,6,1,8,1
306:5,5,1,8,3,9,6,7,2,9,3,9,5,1,3,2,5,3,4,9,3,2,5,5,6,6,4,4,9,7
307:6,6,4,6,7,1,9,8,8,4,1,9,2,5,5,3,6,9,9,7,4,7,6,1,1,6,1,2,7,8
308:8,9,5,7,7,9,8,8,8,5,8,6,1,1,9,8,8,9,4,8,6,7,1,8,3,7,3,4,3,6
309:5,9,9,1,7,3,3,2,1,2,3,1,1,3,7,4,5,2,7,4,9,5,8,7,4,7,6,9,5,4
310:7,5,7,8,7,2,9,7,4,8,7,3,2,4,9,7,4,9,6,5,5,2,3,3,9,2,4,8,1,8
311:9,2,4,4,3,4,2,6,6,6,6,5,3,7,3,8,8,5,4,4,3,2,5,7,4,6,8,8,4,9
312:5,9,7,2,1,8,4,6,3,6,8,2,7,3,6,2,8,5,5,5,9,7,9,1,2,3,8,7,6,5
313:4,7,3,2,1,3,9,2,8,1,9,8,1,9,6,4,6,2,5,1,9,6,2,7,1,5,5,6,8,6
314:7,2,5,2,1,6,5,4,9,3,1,6,3,7,8,1,2,3,9,7,6,3,9,3,6,5,5,4,5,5
315:1,8,2,3,8,2,9,3,9,3,8,9,3,9,8,7,1,1,8,5,6,7,1,1,5,9,4,3,9,7
316:6,9,7,7,5,6,9,3,9,5,7,8,3,8,8,5,7,3,6,2,6,7,5,7,1,7,1,8,9,5
317:4,7,8,6,5,7,8,6,1,9,4,8,5,9,5,1,4,7,1,9,2,4,6,4,9,6,7,7,7,6
318:7,1,4,2,8,5,9,6,2,4,7,3,7,7,2,1,8,1,9,8,6,4,9,1,3,6,5,9,7,3
319:9,9,3,8,9,1,9,9,4,5,9,5,6,9,7,3,8,6,9,3,5,1,4,2,1,6,5,8,6,2
320:3,9,1,4,2,3,4,8,3,9,3,8,3,3,7,1,4,4,4,4,3,5,5,4,7,2,1,6,8,6
321:7,9,6,2,4,9,1,4,1,9,5,7,7,2,8,6,6,2,6,8,8,2,8,5,9,2,2,4,5,4
322:2,8,7,7,3,9,6,9,3,5,5,8,5,4,5,9,1,3,5,2,8,4,4,9,6,2,1,8,1,3
323:4,7,6,6,8,6,3,5,7,9,7,7,2,2,6,3,3,2,2,9,5,3,3,8,8,4,3,9,3,7
324:6,3,1,9,3,9,7,2,5,3,8,5,7,8,1,9,6,6,1,1,1,8,5,9,9,1,7,5,5,2
325:3,9,4,6,6,7,6,2,2,5,2,5,1,8,4,4,4,9,9,3,4,9,3,1,4,6,8,4,5,8
326:9,7,5,6,8,6,2,4,2,5,4,1,7,4,2,4,6,1,1,6,9,5,1,4,3,4,9,2,6,8
327:4,6,8,5,1,1,3,5,1,8,9,1,4,2,6,9,1,3,5,8,6,4,1,3,8,4,2,4,3,4
328:6,9,1,7,7,1,9,8,3,4,7,9,1,4,4,8,5,1,7,4,8,9,2,3,2,2,3,3,9,9
329:6,3,7,5,4,5,2,5,1,6,8,4,1,3,7,7,7,4,8,1,7,8,6,3,2,2,3,4,8,9
330:5,3,2,5,5,5,1,9,8,9,2,4,1,1,3,9,1,2,9,4,8,9,3,9,2,7,5,5,9,5
331:4,3,3,7,2,5,7,5,9,7,9,9,8,2,4,7,3,5,5,7,2,4,1,8,7,4,6,4,8,4
332:3,4,1,6,1,9,9,4,9,3,8,9,5,4,9,1,7,3,5,4,6,7,6,6,8,3,3,5,7,1
333:4,3,3,7,2,2,6,7,5,9,7,7,2,7,7,8,5,2,4,2,3,4,3,7,5,4,7,1,8,1
334:3,1,7,4,6,8,8,7,7,3,7,7,8,5,8,5,6,8,2,5,2,3,5,9,4,5,4,7,7,6
335:3,3,8,8,8,7,3,6,2,1,5,6,8,6,4,3,8,8,3,2,1,6,2,8,4,6,3,1,6,7
336:5,1,2,4,6,6,7,9,2,8,7,4,2,1,3,1,5,1,4,5,2,6,4,5,3,2,8,7,7,4
337:6,1,3,3,9,3,6,6,4,1,3,9,6,8,4,4,1,1,2,4,9,8,9,9,1,8,3,3,1,9
338:1,7,9,6,9,1,8,2,6,8,7,2,7,4,7,2,5,7,7,6,2,7,8,5,4,6,6,9,5,3
339:9,3,4,7,1,6,6,8,2,8,8,1,3,6,9,7,1,1,4,1,5,2,5,9,6,6,5,7,1,3
340:3,8,9,3,3,9,3,9,3,3,1,1,1,9,2,4,2,3,9,8,5,7,5,3,5,7,5,9,1,2
341:7,5,7,1,6,1,1,4,9,8,9,4,5,2,2,9,8,3,5,3,1,9,1,9,3,8,8,3,7,5
342:8,6,4,8,1,8,7,6,2,1,5,2,8,9,5,8,7,6,9,7,3,3,6,7,9,1,3,1,4,2
343:5,8,5,2,5,6,2,4,5,5,9,8,1,6,7,6,7,8,4,1,9,4,2,5,5,9,1,3,1,1
344:7,1,4,2,8,5,9,6,2,4,7,3,7,7,2,1,8,1,9,8,6,7,9,1,3,6,5,9,7,5
345:6,2,9,7,3,9,3,1,5,4,8,6,2,7,5,3,4,1,8,8,5,1,4,7,6,5,3,3,2,9
346:1,3,5,1,9,1,6,4,1,4,1,7,7,6,6,1,9,7,5,6,9,4,7,6,1,7,3,7,3,2
347:4,4,7,4,2,7,5,1,1,3,6,9,1,9,9,6,9,1,8,7,2,6,9,2,4,2,8,9,3,9
348:6,7,5,6,5,4,9,7,5,5,6,9,6,7,1,3,2,6,2,3,2,2,5,6,5,9,2,1,9,5
349:9,6,7,1,6,1,9,9,9,2,3,6,3,5,8,8,1,3,8,1,1,2,5,2,2,6,6,4,4,7
350:6,4,6,3,3,8,1,7,1,4,4,6,1,4,7,8,7,1,7,4,5,3,7,2,7,3,2,8,4,4
351:1,9,3,8,7,8,8,7,8,2,9,3,7,5,3,7,8,3,8,3,2,6,6,2,9,2,9,6,8,4
352:8,9,3,1,8,2,9,3,5,4,1,9,5,3,4,1,9,5,8,4,4,9,4,1,2,2,8,5,2,8
353:6,9,5,4,2,5,3,7,4,6,2,5,7,3,9,6,8,2,4,9,6,2,4,5,7,3,5,4,2,7
354:8,4,6,9,3,7,8,8,8,1,2,4,1,5,1,6,4,4,1,6,2,7,5,4,2,6,1,2,7,4
355:4,6,6,3,8,6,4,5,6,3,5,5,9,6,8,1,3,1,8,1,3,8,9,1,2,9,5,7,2,8
356:5,8,2,2,5,7,3,4,6,8,1,3,4,1,5,6,7,5,7,7,4,7,9,6,4,2,1,8,3,2
357:9,7,7,9,2,2,4,5,7,7,8,7,9,7,8,8,2,8,5,7,7,1,1,6,8,3,2,2,8,2
358:7,1,1,3,3,9,1,6,4,7,5,3,1,5,3,3,1,5,7,9,2,9,7,8,7,9,7,7,3,2
359:3,6,6,1,8,9,2,8,7,4,9,2,3,5,6,2,8,4,9,7,4,4,5,5,6,9,4,9,5,7
360:1,4,7,3,3,3,7,1,5,1,5,9,6,8,2,5,6,1,9,5,5,8,4,4,2,6,5,2,4,3
361:1,6,9,2,7,8,4,1,3,3,7,7,5,9,7,1,5,2,2,6,2,3,1,2,7,6,3,9,2,1
362:3,5,8,4,6,7,2,2,3,2,7,4,4,3,9,9,5,2,6,4,3,5,8,5,7,7,8,1,6,3
363:6,4,7,6,7,3,9,1,2,3,5,9,5,2,3,3,1,3,3,5,9,1,7,4,8,7,9,9,6,5
364:2,3,7,5,7,8,9,9,7,1,3,8,6,9,1,4,6,1,6,3,7,8,1,4,3,4,1,6,1,8
365:5,8,7,7,8,1,2,1,9,8,8,4,5,3,4,4,3,8,6,6,3,3,9,3,2,2,6,9,7,6
366:2,9,8,1,4,4,4,5,2,3,3,2,8,2,3,8,6,1,3,7,9,5,9,2,7,8,3,9,1,5
367:5,4,2,8,5,5,4,5,9,8,3,9,3,5,2,7,3,3,9,1,8,7,2,9,2,1,9,1,6,9
368:2,5,2,3,5,9,4,9,1,6,3,5,3,3,4,3,1,7,6,4,3,7,7,4,4,5,6,7,4,5
369:2,9,9,1,1,8,5,6,3,2,7,9,5,6,6,2,7,4,6,6,5,6,1,7,9,6,4,6,8,2
370:4,5,2,5,6,9,2,8,6,1,3,6,2,1,1,1,1,4,5,6,3,1,7,8,1,2,3,1,1,8
371:6,4,6,1,5,2,1,7,4,5,4,2,4,4,6,6,2,2,9,5,5,2,8,3,7,1,9,6,6,2
372:5,1,4,4,6,9,3,5,5,4,2,6,5,5,2,8,3,1,4,9,1,2,4,7,8,5,1,5,7,1
373:3,1,7,4,6,8,8,7,7,3,7,7,8,5,8,5,6,8,2,5,2,3,5,9,4,5,4,7,7,2
374:9,8,2,9,8,3,2,6,7,3,7,5,5,8,5,4,9,5,6,1,7,1,8,8,3,5,7,8,3,4
375:9,7,7,4,6,9,1,6,2,5,4,4,9,8,1,6,5,9,8,6,9,3,8,5,5,9,9,7,9,1
376:5,1,5,2,2,6,5,2,5,4,9,6,7,6,3,4,4,5,7,4,5,2,7,2,2,2,4,8,5,2
377:7,9,9,3,4,4,3,2,9,8,9,7,8,7,5,9,9,2,5,2,5,9,9,7,9,1,3,8,7,9
378:8,8,9,6,7,4,9,2,6,3,6,4,1,2,9,7,5,3,5,7,1,1,9,4,3,5,5,6,5,3
379:6,3,6,1,9,6,5,9,2,7,9,3,8,2,4,1,6,3,3,1,8,5,9,3,2,2,2,8,5,5
380:5,8,3,6,4,7,9,6,7,5,5,6,8,6,8,2,2,5,9,8,6,5,3,7,5,5,1,4,2,6
381:7,2,9,2,8,3,6,5,9,2,7,5,9,3,2,7,3,8,8,5,7,1,5,4,1,2,6,2,4,5
382:3,2,2,1,9,4,2,3,7,1,7,2,2,7,8,4,2,8,8,4,2,7,2,8,2,3,5,4,2,3
383:2,2,3,5,6,6,1,7,9,4,1,7,6,5,2,5,4,9,2,9,9,5,1,8,7,6,6,3,2,5
384:4,4,8,4,5,4,6,8,8,1,6,7,3,1,7,5,8,4,2,2,8,8,3,3,8,9,2,7,1,6
385:1,7,4,5,8,1,4,5,7,3,8,7,3,3,5,3,9,9,7,4,8,9,2,1,6,4,9,8,7,3
386:4,4,8,4,5,4,6,8,8,1,6,7,3,1,7,5,8,4,2,2,8,8,3,3,8,9,2,7,1,4
387:3,5,5,5,9,2,6,3,3,5,4,8,2,5,5,1,1,1,8,1,3,5,3,5,1,4,2,9,2,8
388:2,1,9,6,9,7,1,6,7,8,2,9,8,7,2,7,7,4,9,8,7,8,7,6,2,6,9,2,6,7
389:6,1,3,3,9,3,6,6,4,1,5,9,6,8,4,4,1,1,2,4,9,8,9,9,1,8,3,3,1,9
390:5,4,2,2,8,5,2,1,1,2,4,6,8,8,1,1,6,9,1,4,2,3,4,5,3,8,3,3,2,5
391:6,3,7,5,4,5,2,5,1,6,8,4,1,3,7,7,7,4,8,1,7,8,6,3,2,2,3,4,8,1
392:8,5,5,3,4,3,5,9,2,1,2,9,4,1,9,6,3,5,8,3,4,4,7,3,6,9,4,8,4,2
393:2,9,1,6,8,5,5,2,6,8,1,2,8,1,2,6,8,1,5,9,6,8,2,3,7,6,3,9,8,6
394:7,1,2,4,5,8,3,8,7,6,3,2,6,9,8,6,4,3,8,3,1,6,4,3,6,8,3,4,3,9
395:3,8,3,3,4,9,6,1,3,1,3,4,3,4,2,3,3,5,3,6,4,3,1,4,1,9,7,7,3,9
396:1,7,4,6,7,8,3,1,8,6,8,6,8,9,1,9,8,3,1,4,2,7,7,8,2,9,8,4,5,1
397:9,1,4,6,2,8,2,1,6,4,6,4,4,7,9,9,9,8,4,7,8,5,1,1,7,9,9,1,2,3
398:8,2,1,7,1,5,1,7,9,9,2,8,9,6,9,5,8,1,4,4,7,9,9,9,8,1,5,6,5,1
399:4,5,4,2,5,8,7,5,3,4,3,2,7,6,4,2,3,7,6,9,7,7,8,1,6,1,4,6,1,4
400:5,8,5,2,5,6,2,4,5,5,3,8,1,6,7,6,7,8,4,1,9,4,2,5,5,9,1,3,1,8
401:6,3,6,1,9,6,5,9,2,7,9,8,8,2,4,1,6,3,3,1,8,5,9,3,2,2,2,8,5,5
402:7,5,5,4,1,8,2,1,7,4,8,4,9,7,3,8,9,4,3,2,4,7,6,3,1,4,8,6,7,4
403:7,9,6,2,4,9,1,4,1,9,5,7,7,2,8,6,6,2,1,8,8,2,8,5,9,2,2,4,5,4
404:1,3,6,5,5,3,5,8,4,6,7,1,5,9,8,4,8,8,6,9,9,6,9,1,6,1,3,8,1,9
405:1,2,3,3,6,7,6,1,5,1,5,6,2,6,8,1,8,6,5,9,8,1,5,6,6,3,9,3,9,7
406:9,7,5,9,2,1,2,3,6,5,8,4,5,4,8,7,5,1,1,5,3,2,6,3,7,9,2,9,5,2
407:7,4,8,5,7,9,1,5,7,9,4,7,4,3,8,7,1,2,4,6,3,8,6,4,7,4,1,1,9,8
408:7,3,9,6,6,9,5,2,7,7,5,9,7,7,2,7,4,6,8,7,1,8,6,8,5,3,3,4,4,4
409:3,6,6,1,8,9,2,8,7,4,9,2,3,5,6,2,8,4,9,4,4,4,5,5,6,9,4,9,5,1
410:7,3,2,5,5,9,9,1,7,2,2,4,8,8,6,9,1,4,2,3,1,4,8,9,1,6,9,9,1,4
411:7,5,7,8,7,2,9,7,4,8,7,3,2,4,9,7,4,9,6,5,5,2,4,3,9,2,4,8,1,8
412:2,4,7,3,9,2,7,3,3,1,4,7,3,1,2,7,1,5,3,7,1,1,7,2,2,6,1,9,2,7
413:4,4,2,7,6,4,5,9,6,6,8,2,4,7,4,5,2,4,4,8,6,5,1,7,9,4,3,9,2,7
414:5,8,2,2,5,7,2,4,6,8,1,3,4,1,5,6,7,5,7,7,4,7,9,6,4,2,1,8,3,2
415:4,1,2,6,3,8,3,1,2,3,8,2,4,2,7,6,7,2,6,9,5,2,4,4,9,7,4,2,4,7
416:6,9,3,2,5,8,4,3,7,1,7,6,1,5,6,2,3,9,2,5,7,9,9,3,9,3,7,7,8,3
417:6,9,3,2,5,8,4,3,7,1,7,6,1,5,6,2,3,9,2,5,7,9,9,3,9,3,7,7,1,3
418:1,1,4,2,1,5,8,6,3,4,5,4,8,4,8,9,6,1,5,5,3,1,1,1,9,6,6,2,7,5
419:7,2,9,4,8,3,6,5,9,2,7,5,9,3,2,7,3,8,8,5,7,1,5,4,1,2,6,2,4,5
420:9,9,2,2,5,1,3,5,4,2,7,9,4,3,5,6,4,9,2,6,6,3,1,6,5,6,1,7,1,2
421:3,7,1,4,2,3,4,8,3,9,3,8,3,3,7,1,4,4,4,4,3,5,5,4,7,2,1,6,8,5
422:9,9,2,9,1,4,2,7,7,5,5,9,7,4,1,7,7,8,1,8,8,6,7,7,4,5,4,9,4,7
423:7,6,6,3,4,6,6,6,7,3,5,5,9,5,2,2,4,3,1,3,9,3,2,5,8,4,6,7,7,1
424:6,6,5,5,4,5,5,3,7,3,7,2,8,3,3,8,9,8,3,2,5,8,9,4,1,3,1,6,3,4
425:3,6,6,1,8,9,2,8,7,4,9,2,3,5,6,2,8,4,9,4,4,4,5,5,6,9,4,9,5,7
426:7,4,8,5,7,9,1,5,7,9,4,7,4,3,8,7,1,2,4,6,3,8,6,4,7,4,8,1,9,8
427:6,5,9,7,2,1,9,8,2,4,1,8,7,2,8,1,3,6,5,4,1,7,9,6,2,6,8,7,8,7
428:6,3,6,1,9,6,5,9,2,7,9,8,8,2,4,1,6,3,3,1,8,5,9,3,2,2,2,8,5,3
429:3,9,1,4,2,3,4,8,3,9,3,8,3,3,7,1,4,4,4,4,3,5,5,4,7,2,1,6,8,5
430:9,1,1,9,7,2,4,1,5,9,4,4,7,5,2,5,6,4,2,1,1,6,6,2,1,6,6,5,3,1
431:7,2,9,2,8,3,6,5,9,2,7,5,9,3,2,7,3,8,8,5,7,1,5,4,1,2,6,2,4,4
432:3,5,5,5,9,2,6,3,2,5,4,8,2,5,5,1,1,1,8,1,3,5,3,5,1,4,2,9,2,2
433:6,8,9,4,1,3,4,6,2,6,2,9,6,4,7,8,5,1,4,2,2,1,9,2,3,2,6,9,5,6
434:8,4,8,3,2,3,9,2,6,5,5,9,3,5,4,8,6,2,4,8,1,3,4,1,3,3,1,8,3,4
435:8,4,8,3,2,7,9,2,6,5,5,9,3,5,4,8,6,2,4,8,1,3,4,1,3,3,1,8,3,2
436:3,8,9,3,3,9,3,9,3,3,1,1,1,9,2,4,2,3,9,8,5,7,5,3,5,7,5,9,1,8
437:1,2,8,4,5,5,1,5,4,8,7,4,7,9,5,9,2,6,9,4,1,9,7,5,7,2,1,5,6,6
438:9,3,5,7,2,3,3,2,3,3,5,6,2,9,4,9,9,3,5,6,7,6,5,6,1,7,9,9,5,6
439:9,1,6,4,1,5,6,8,9,6,1,4,2,4,5,4,2,5,6,4,5,7,5,8,3,6,4,8,8,5
440:6,7,1,8,8,1,6,5,8,5,8,5,7,3,7,9,1,8,1,5,1,3,4,4,1,7,2,3,3,2
441:3,7,3,5,6,7,5,7,6,8,1,4,5,2,1,5,9,3,4,2,3,7,7,8,7,6,8,5,2,8
442:9,1,4,6,2,8,2,1,6,4,6,4,4,7,9,1,9,8,4,7,8,5,1,1,7,9,9,1,2,3
443:6,8,6,4,8,3,2,4,1,8,8,2,6,5,3,9,2,1,7,4,6,8,9,2,2,8,7,3,7,8
444:1,6,4,1,7,1,1,4,4,2,1,4,2,8,4,2,2,6,2,5,8,5,3,8,9,3,7,4,3,4
445:1,2,6,4,9,3,7,6,8,9,7,1,6,8,7,5,1,2,3,9,3,1,6,6,1,8,5,4,7,8
446:6,5,9,7,2,6,9,8,2,4,1,8,7,2,8,1,3,6,5,4,1,7,9,6,2,6,8,7,8,7
447:7,3,2,5,5,9,9,1,7,2,2,4,8,8,6,9,1,4,2,3,1,4,8,9,1,6,9,9,1,6
448:5,2,7,1,8,5,6,7,8,3,3,7,6,7,5,8,6,9,5,2,6,4,2,5,1,1,9,8,5,5
449:6,9,4,3,5,6,8,2,3,7,8,4,6,7,6,4,8,5,6,5,3,3,1,9,8,4,8,2,1,4
450:8,9,5,4,8,9,2,4,4,7,6,3,1,8,7,5,3,7,6,4,7,2,4,3,4,3,1,1,7,6
